,image,Restaurant name,Address,Contact address,Reviews,Food name,Timing,Ratings,Restaurant url,Restaurant_ownership,url links
129,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=3f987e495bb06c05&signature=0fdb4030b7881b07e352c76fc50b33737c1a409d74d56e7d5af3767f4c14310b&slot=1
130,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/biz/sarocha-thai-restaurant-great-bend?osq=restaurants
131,https://s3-media0.fl.yelpcdn.com/bphoto/IW-iUiCD3TvEsRQAQrFUhA/l.jpg,China Restaurant,"108 N Main St Lindsborg, KS 67456",(785) 212-6188,11 reviews,Chinese,Mon 10:30 AM - 9:30 PM Tue 10:30 AM - 9:30 PM Wed 10:30 AM - 9:30 PM Thu 10:30 AM - 9:30 PM Fri 10:30 AM - 9:30 PM Open now Sat 10:30 AM - 9:30 PM Sun 10:30 AM - 9:30 PM,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/china-restaurant-lindsborg?osq=restaurants
132,https://s3-media0.fl.yelpcdn.com/bphoto/s2aX4pVU-QIVJl79CjAE-A/l.jpg,Airport Steak House,"1100 Airport Rd Hutchinson, KS 67501",(620) 662-4281,55 reviews,"American (New), Steakhouses",Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 4:00 PM - 9:00 PM Sun 11:00 AM - 8:00 PM,4 star rating,http://www.hutchinsonairportst…,Claimed,https://www.yelp.com/biz/airport-steak-house-hutchinson?osq=restaurants
133,https://s3-media0.fl.yelpcdn.com/bphoto/s2aX4pVU-QIVJl79CjAE-A/l.jpg,Handlebar & Grill,"807 10th St Great Bend, KS 67530",(620) 603-6676,12 reviews,"American (Traditional), Sandwiches",Mon Closed Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 8:00 PM,4 star rating,http://handlebargreatbend.com,Claimed,https://www.yelp.com/biz/handlebar-and-grill-great-bend?osq=restaurants
134,https://s3-media0.fl.yelpcdn.com/bphoto/Mw2AT-yya6YWfUGwwn4Lcw/l.jpg,Nako Habachi Japanese Express,"401 S Main St McPherson, KS 67460",(620) 757-2937,1 review,"Japanese, Food Trucks",Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun Closed,5 star rating,https://naoko-hibachi-japanese…,Unclaimed,https://www.yelp.com/biz/nako-habachi-japanese-express-mcpherson?osq=restaurants
135,https://s3-media0.fl.yelpcdn.com/bphoto/WLhKpG7bcP1g10Nk60gHKA/l.jpg,Joan's,"454 Martin Ave Stafford, KS 67578",(620) 234-6958,6 reviews,Cafes,Mon 6:00 AM - 2:00 PM Tue 6:00 AM - 2:00 PM Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 2:00 PM Fri 6:00 AM - 2:00 PM Closed now Sat 6:00 AM - 2:00 PM Sun 6:00 AM - 2:00 PM,4.5 star rating,https://naoko-hibachi-japanese…,Unclaimed,https://www.yelp.com/biz/joans-stafford?osq=restaurants
136,https://s3-media0.fl.yelpcdn.com/bphoto/7vWF7QS0Uv99xES0Z8fWYQ/l.jpg,The PourHouse,"311 E Pacific Ave Salina, KS 67401",(785) 404-3005,6 reviews,"Beer Bar, American (Traditional), Pubs",Mon 11:00 AM - 11:00 PM Tue 11:00 AM - 11:00 PM Wed 11:00 AM - 11:00 PM Thu 11:00 AM - 11:00 PM Fri 11:00 AM - 2:00 AM (Next day) Open now Sat 11:00 AM - 2:00 AM (Next day) Sun 11:00 AM - 10:00 PM,4.5 star rating,https://naoko-hibachi-japanese…,Claimed,https://www.yelp.com/biz/the-pourhouse-salina?osq=restaurants
137,https://s3-media0.fl.yelpcdn.com/bphoto/JDyHGJBzRJzq43mC9XSdaQ/l.jpg,Cara's cafe and Pizzeria,"114 W Main St Arlington, KS 67514",(620) 538-3290,2 reviews,"Breakfast & Brunch, Burgers, Pizza",Mon 5:00 PM - 9:00 PM Tue 10:30 AM - 9:00 PM Wed 10:30 AM - 9:00 PM Thu 10:30 AM - 9:00 PM Fri 10:30 AM - 9:00 PM Open now Sat 10:30 AM - 9:00 PM Sun 10:30 AM - 9:00 PM,5 star rating,https://naoko-hibachi-japanese…,Unclaimed,https://www.yelp.com/biz/caras-cafe-and-pizzeria-arlington?osq=restaurants
138,https://s3-media0.fl.yelpcdn.com/bphoto/XIZ2L7hbsSCxR6maxxlGYg/l.jpg,Seoul USA Korean Restaurant,"750 S Broadway Salina, KS 67401",(785) 404-2114,92 reviews,Korean,Mon Closed Tue 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM Wed 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM Thu 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM Fri 11:00 AM - 3:00 PM 5:00 PM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun 11:00 AM - 2:00 PM,4.5 star rating,https://naoko-hibachi-japanese…,Unclaimed,https://www.yelp.com/biz/seoul-usa-korean-restaurant-salina-3?osq=restaurants
139,https://s3-media0.fl.yelpcdn.com/bphoto/ye81Ku8oc9aenNL3Qn9ltQ/l.jpg,China star restaurant Express & Buffet,"224 N Main St McPherson, KS 67460",(620) 241-6668,3 reviews,"Chinese, Buffets",Mon Closed Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,5 star rating,http://www.chinastarmcphersonk…,Claimed,https://www.yelp.com/biz/china-star-restaurant-express-and-buffet-mcpherson?osq=restaurants
140,https://s3-media0.fl.yelpcdn.com/bphoto/ye81Ku8oc9aenNL3Qn9ltQ/l.jpg,China star restaurant Express & Buffet,"224 N Main St McPherson, KS 67460",(620) 241-6668,3 reviews,"Chinese, Buffets",Mon Closed Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,5 star rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=0d794cf109714fb1&signature=4f27a9f646ca28f0129b85d533b206933930f1a0212c4a197600c7ee571f5f1a&slot=0
141,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=iBYM61qkCbi9No5lbNJ4jw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=0d794cf109714fb1&signature=fb33c3b2da0f854e75cfd684d17f460e535ba06d2a7e1d25d15e1942a2822b08&slot=1
143,https://s3-media0.fl.yelpcdn.com/bphoto/xEeuK1UW10DUJ9Ci5uj26g/l.jpg,Main Street Pizza Cafe,"100 S Main St Inman, KS 67546",(620) 585-2188,5 reviews,Pizza,,5 star rating,http://www.chinastarmcphersonk…,Unclaimed,https://www.yelp.com/biz/main-street-pizza-cafe-inman?osq=restaurants
144,https://s3-media0.fl.yelpcdn.com/bphoto/y9VODC4f1dWPQoZDQDd01w/l.jpg,The Linger Longer,"119 N Nelson Bennington, KS 67422",(855) 378-7632,4 reviews,"Ice Cream & Frozen Yogurt, Sandwiches",,5 star rating,http://www.thelingerlonger.com,Claimed,https://www.yelp.com/biz/the-linger-longer-bennington?osq=restaurants
145,https://s3-media0.fl.yelpcdn.com/bphoto/jLm0UTMv2BJ5mXdlzyFK0g/l.jpg,Golden Harvest Restaurant,"240 Main St Halstead, KS 67056",(316) 835-2500,5 reviews,Restaurants,,4 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/golden-harvest-restaurant-halstead?osq=restaurants
146,https://s3-media0.fl.yelpcdn.com/bphoto/jLm0UTMv2BJ5mXdlzyFK0g/l.jpg,Golden Harvest Restaurant,"240 Main St Halstead, KS 67056",(316) 835-2500,5 reviews,Restaurants,,4 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/bulls-eye-grill-yoder?osq=restaurants
147,https://s3-media0.fl.yelpcdn.com/bphoto/CbTby8hnlsqYi5uoO871yg/l.jpg,El Dos de Oros,"421 West 14th Larned, KS 67550",(620) 285-6983,13 reviews,Mexican,Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:30 PM Wed 11:00 AM - 9:30 PM Thu 11:00 AM - 9:30 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,3.5 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/el-dos-de-oros-larned-2?osq=restaurants
148,https://s3-media0.fl.yelpcdn.com/bphoto/Gl4NeejnWVXOYOtPm1q7Ew/l.jpg,Roy's Hickory Pit Bar-B-Q,"1018 Nickerson Blvd Hutchinson, KS 67501",(620) 663-7421,90 reviews,Barbeque,Mon Closed Tue 11:00 AM - 2:00 PM Wed 11:00 AM - 2:00 PM Thu 11:00 AM - 2:00 PM Fri 11:00 AM - 2:00 PM Closed now Sat 11:00 AM - 2:00 PM Sun Closed,4.5 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/roys-hickory-pit-bar-b-q-hutchinson?osq=restaurants
149,https://s3-media0.fl.yelpcdn.com/bphoto/sDS74PuiNCW12tdYO0ee9w/l.jpg,The Rack Billiard Cafe,"3322 Railroad Ave Great Bend, KS 67530",(620) 792-5851,8 reviews,American (Traditional),Mon Closed Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 9:00 AM - 3:00 PM,4 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/the-rack-billiard-cafe-great-bend?osq=restaurants
150,https://s3-media0.fl.yelpcdn.com/bphoto/uAkZDDbvSfxVwBAkAbD6_Q/l.jpg,Snack Shack,"186 Old 40 Wilson, KS 67490",(785) 658-2600,2 reviews,"Burgers, Fast Food",,5 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/snack-shack-wilson?osq=restaurants
151,https://s3-media0.fl.yelpcdn.com/bphoto/9jZCEBssfq16u6AcMiJImA/l.jpg,Jalisco Mexican Restaurant,"107 N Main St Lindsborg, KS 67456",(785) 227-8987,16 reviews,Mexican,,4 star rating,http://www.thelingerlonger.com,Unclaimed,https://www.yelp.com/biz/jalisco-mexican-restaurant-lindsborg?osq=restaurants
152,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=f0b114a5e659fe28&signature=9fc5d74a67d08b5fff90737610e75e7c4af976bf5e6d430f9ebbdbb341ec02cc&slot=0
153,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=f0b114a5e659fe28&signature=fd2100b906d0ef1a1f8726920baa26a5e45199f26b678d0ea4c747eadd361fdc&slot=1
154,https://s3-media0.fl.yelpcdn.com/bphoto/NgYqqMJnFejrjljHfLOILQ/l.jpg,Jillian's Grill & Wine Bar,"216 N Main St Hutchinson, KS 67501",(620) 663-8466,72 reviews,"Wine Bars, Italian",Mon Closed Tue 4:00 PM - 9:00 PM Wed 4:00 PM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 4:00 PM - 10:00 PM Open now Sat 4:00 PM - 10:00 PM Sun Closed,4 star rating,https://www.jilliansitalianhut…,Unclaimed,https://www.yelp.com/biz/jillians-grill-and-wine-bar-hutchinson?osq=restaurants
155,https://s3-media0.fl.yelpcdn.com/bphoto/x_NUdA84Jb73aCXjrfTcZw/l.jpg,Casey's,"701 Edwards St Larned, KS 67550",(620) 285-7016,1 review,"Convenience Stores, Gas Stations, Pizza",Mon 4:00 AM - 12:00 AM (Next day) Tue 4:00 AM - 12:00 AM (Next day) Wed 4:00 AM - 12:00 AM (Next day) Thu 4:00 AM - 12:00 AM (Next day) Fri 4:00 AM - 12:00 AM (Next day) Open now Sat 4:00 AM - 12:00 AM (Next day) Sun 4:00 AM - 12:00 AM (Next day),5 star rating,https://www.caseys.com,Claimed,https://www.yelp.com/biz/caseys-larned-3?osq=restaurants
156,https://s3-media0.fl.yelpcdn.com/bphoto/sNdtWO3bhB_SYFcg2xOkMg/l.jpg,Polo Bar & Grill,"25 E 30th Ave Hutchinson, KS 67502",(620) 259-4313,21 reviews,"Italian, American (Traditional), Steakhouses",Mon 11:00 AM - 1:00 AM (Next day) Tue 11:00 AM - 1:00 AM (Next day) Wed 11:00 AM - 1:00 AM (Next day) Thu 11:00 AM - 1:00 AM (Next day) Fri 11:00 AM - 1:00 AM (Next day) Open now Sat 11:00 AM - 1:00 AM (Next day) Sun 11:00 AM - 1:00 AM (Next day),4 star rating,https://www.caseys.com,Claimed,https://www.yelp.com/biz/polo-bar-and-grill-hutchinson?osq=restaurants
157,https://s3-media0.fl.yelpcdn.com/bphoto/mTkHnBHwj6SClZ5n1nrDtg/l.jpg,Mr. Cao Japanese Steakhouse,"1505 E 17th Ave Hutchinson, KS 67501",(620) 259-7550,55 reviews,"Steakhouses, Japanese, Sushi Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,4 star rating,http://www.mrcao.com,Unclaimed,https://www.yelp.com/biz/mr-cao-japanese-steakhouse-hutchinson-2?osq=restaurants
158,https://s3-media0.fl.yelpcdn.com/bphoto/VPz-pfiiRRZ3VLqf4-5VGg/l.jpg,Orozco's,"117 N Kansas St Kanopolis, KS 67454",(785) 472-4226,2 reviews,Mexican,,4.5 star rating,http://www.mrcao.com,Unclaimed,https://www.yelp.com/biz/orozcos-kanopolis?osq=restaurants
159,https://s3-media0.fl.yelpcdn.com/bphoto/5ZTU_qId8aeYBGlhek9Lrg/l.jpg,Neighbors Cafe,"204 S Main St McPherson, KS 67460",(620) 241-7900,42 reviews,Breakfast & Brunch,Mon Closed Tue 6:00 AM - 2:00 PM Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 2:00 PM Fri 6:00 AM - 2:00 PM Closed now Sat 6:00 AM - 1:00 PM Sun Closed,4 star rating,http://www.neighborscafe.com/,Unclaimed,https://www.yelp.com/biz/neighbors-cafe-mcpherson?osq=restaurants
160,https://s3-media0.fl.yelpcdn.com/bphoto/xLtS-p9yPVigiNKz4XxhgA/l.jpg,San Juan Mexican Restaurante,"740 E Wichita Ave Russell, KS 67665",(785) 445-3777,27 reviews,Mexican,,4 star rating,http://www.neighborscafe.com/,Unclaimed,https://www.yelp.com/biz/san-juan-mexican-restaurante-russell?osq=restaurants
161,https://s3-media0.fl.yelpcdn.com/bphoto/uOsjBQ-EqCTrjPYARxrW2Q/l.jpg,The Fieldhouse,"2218 E Kansas Ave McPherson, KS 67460",(620) 504-6600,31 reviews,"Sports Bars, American (Traditional)",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun Closed,3 star rating,http://www.thefieldhousemcpher…,Claimed,https://www.yelp.com/biz/the-fieldhouse-mcpherson-3?osq=restaurants
162,https://s3-media0.fl.yelpcdn.com/bphoto/IB-bxaro7RHmIl4WoZZong/l.jpg,Peking Garden,"621 Edwards St Larned, KS 67550",(620) 285-2263,3 reviews,Chinese,,4 star rating,http://www.thefieldhousemcpher…,Unclaimed,https://www.yelp.com/biz/peking-garden-larned?osq=restaurants
163,https://s3-media0.fl.yelpcdn.com/bphoto/IB-bxaro7RHmIl4WoZZong/l.jpg,Peking Garden,"621 Edwards St Larned, KS 67550",(620) 285-2263,3 reviews,Chinese,,4 star rating,http://www.thefieldhousemcpher…,Unclaimed,https://www.yelp.com/biz/leanns-restaurant-and-carryout-great-bend?osq=restaurants
164,https://s3-media0.fl.yelpcdn.com/bphoto/IB-bxaro7RHmIl4WoZZong/l.jpg,Peking Garden,"621 Edwards St Larned, KS 67550",(620) 285-2263,3 reviews,Chinese,,4 star rating,http://www.thefieldhousemcpher…,Unclaimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=ad0764128758dd88&signature=82a92bcf084e905944e7c8962506abf21729be32ed438c2b581d1bfac826972e&slot=0
165,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=ad0764128758dd88&signature=b27b17b67dd286fd0d02e7f83a540c099d1e0111a09caf2cacb8e1a8cea91800&slot=1
166,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/biz/great-bend-coffee-great-bend?osq=restaurants
167,https://s3-media0.fl.yelpcdn.com/bphoto/Igoe54fYwHOZlyLz32NIRw/l.jpg,Skaets Steak Shop,"2300 N Main St Hutchinson, KS 67502",(620) 662-9845,37 reviews,"Steakhouses, Barbeque",Mon Closed Tue 7:00 AM - 9:00 PM Wed 7:00 AM - 9:00 PM Thu 7:00 AM - 9:00 PM Fri 7:00 AM - 9:00 PM Open now Sat 7:00 AM - 9:00 PM Sun 7:00 AM - 9:00 PM,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/skaets-steak-shop-hutchinson?osq=restaurants
168,https://s3-media0.fl.yelpcdn.com/bphoto/Igoe54fYwHOZlyLz32NIRw/l.jpg,Squeegy’s Bar And Grill,"100 E Front St Claflin, KS 67525",(620) 588-3625,"American (Traditional),","American (Traditional), Beer Bar",Mon Closed Tue 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Wed 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Thu 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Fri 11:00 AM - 2:00 PM 4:00 PM - 12:00 AM (Next day) Open now Sat 11:00 AM - 2:00 PM 4:00 PM - 12:00 AM (Next day) Sun Closed,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/squeegy-s-bar-and-grill-claflin?osq=restaurants
169,https://s3-media0.fl.yelpcdn.com/bphoto/BfVeXHDSTMZ0sVPCUxVZoA/l.jpg,Mary's Kitchen,"2416 10th St Great Bend, KS 67530",(620) 792-2912,4 reviews,Mexican,,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/marys-kitchen-great-bend?osq=restaurants
170,https://s3-media0.fl.yelpcdn.com/bphoto/Mxi54vLk45A7P0iUR-fCkQ/l.jpg,Westside Ventures,"113 N Nelson St Bennington, KS 67422",(785) 488-3700,2 reviews,"Burgers, Pizza, Sandwiches",Mon 7:00 AM - 7:00 PM Tue 7:00 AM - 7:00 PM Wed 7:00 AM - 7:00 PM Thu 7:00 AM - 7:00 PM Fri 7:00 AM - 7:00 PM Open now Sat 8:00 AM - 8:00 PM Sun Closed,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/westside-ventures-bennington?osq=restaurants
171,https://s3-media0.fl.yelpcdn.com/bphoto/bmUm0TcMHxoDRyFHVf_bAw/l.jpg,Poppy's Pizza and More,"302 N Main St St. John, KS 67576",(620) 549-6110,1 review,Pizza,,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/poppys-pizza-and-more-st-john?osq=restaurants
172,https://s3-media0.fl.yelpcdn.com/bphoto/qVpaBxH1OEwCvLHiYhiMww/l.jpg,Bravo Sliders-n-Bites,"1402 E Iron Ave Salina, KS 67401",(785) 515-2121,20 reviews,Sandwiches,Mon 11:00 AM - 3:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun Closed,5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/bravo-sliders-n-bites-salina?osq=restaurants
173,https://s3-media0.fl.yelpcdn.com/bphoto/Wyq1SSeNzXUZdFbrRXHhYQ/l.jpg,Knackies Meats and Sweets,"111 S Maple McPherson, KS 67460",(620) 504-6030,11 reviews,Barbeque,Mon 11:00 AM - 2:00 PM Tue 11:00 AM - 2:00 PM Wed 11:00 AM - 2:00 PM Thu 11:00 AM - 2:00 PM Fri 11:00 AM - 2:00 PM Closed now Sat Closed Sun Closed,4 star rating,http://www.knackies.com,Unclaimed,https://www.yelp.com/biz/knackies-meats-and-sweets-mcpherson?osq=restaurants
174,https://s3-media0.fl.yelpcdn.com/bphoto/6lOMvl0e52aerHWM-CGyDQ/l.jpg,Fossil Station Pizzeria & Pub,"1410 S Fossil St Ste B Russell, KS 67665",(785) 483-6200,18 reviews,"Buffets, American (Traditional), Sports Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,3 star rating,https://fossilrestaurant.com,Unclaimed,https://www.yelp.com/biz/fossil-station-pizzeria-and-pub-russell-2?osq=restaurants
175,https://s3-media0.fl.yelpcdn.com/bphoto/cccyUbsDTCgdAQXiukMWYA/l.jpg,Scooter's,"423 Broadway Larned, KS 67550",(620) 804-6002,4 reviews,"American (Traditional), Burgers",Mon Closed Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 8:00 AM - 2:00 PM,2 star rating,http://www.scootersdiner.com,Unclaimed,https://www.yelp.com/biz/scooters-larned-2?osq=restaurants
